Date,SPY,TLT,GLD,Regime,RegimeName,RegimeName_Shifted,Static_Return,Sp500_Return,Portfolio_Return,Cumulative_Portfolio,Cumulative_Static,Cumulative_SP500
2016-07-11,0.0035207805914738,-0.0088133988300782,-0.0094686131215493,1,bull,bull,-0.001412891177147001,0.0035207805914738,-0.00024499466413891065,1.2332951441724034,1.1111696258089852,1.0909453118617431
2016-07-12,0.0072370524149275,-0.0165764216159506,-0.0166903874689683,1,bull,bull,-0.002288337197423741,0.0072370524149275,8.161362036229942e-05,1.233395801961562,1.108629802116427,1.0988691783999411
2016-07-13,-0.0001393883491484,0.0117171617403793,0.009159697327218,1,bull,bull,0.00460323168666268,-0.0001393883491484,0.0031618302363937804,1.2373017618386208,1.1137448457836503,1.098716019513764
2016-07-14,0.0055678946427472,-0.014649722180901,-0.0077450452302361,1,bull,bull,-0.0025191520867120796,0.0055678946427472,0.00019307729071922988,1.2375406797746706,1.1109426841489003,1.1048506171007915
2016-07-15,-0.0013430382125911,-0.0086335479620198,-0.0038557351674658,1,bull,bull,-0.00425924211236258,-0.0013430382125911,-0.00305240985796431,1.2337689577533264,1.1062209728779973,1.1033677564949418
2016-07-18,0.0026840294894292,-0.000940041819643,0.0015755839071671,1,bull,bull,0.00123440096580032,0.0026840294894292,0.0018483706693885498,1.2360515289766276,1.1075873362619475,1.106333205987742
2016-07-19,-0.0010173142505688,0.0056254368823828,0.0013372522657107,1,bull,bull,0.0016397862026118403,-0.0010173142505688,0.0005466926276494701,1.2367274539796873,1.109405032603528,1.1052082897450928
2016-07-20,0.0041545525569891,-0.0054806604190231,-0.0144103816363224,1,bull,bull,0.00030046736658422,0.0041545525569891,0.0003710165424555098,1.2371863854539427,1.1097384226960632,1.1098094870110207
2016-07-21,-0.0037846120574736,0.0020226428325175,0.0151176542014996,1,bull,bull,-0.0014617101014771598,-0.0037846120574736,-0.0007329344535780598,1.2362799411492542,1.1081174917877585,1.1056172266883744
2016-07-22,0.0044752945291142,0.0017305035282115,-0.0074907077787214,1,bull,bull,0.00337737812875312,0.0044752945291142,0.0027297360981500996,1.239659269370735,1.1118663506620932,1.1105762777445365
2016-07-25,-0.0027198005695875,-0.0007203296086655,-0.006989125856947,1,bull,bull,-0.0019200121852187,-0.0027198005695875,-0.00274683890613905,1.2362587974716088,1.1097336018275512,1.1075598356716547
2016-07-26,0.0004613614003781,0.0015847389376514,0.0042152110508257,1,bull,bull,0.0009107124152874201,0.0004613614003781,0.0010614218728775202,1.2375716862409505,1.110744710341051,1.1080709389210324
2016-07-27,-0.0010617032754269,0.0123758718563316,0.0159826949721011,1,bull,bull,0.004313326777276499,-0.0010617032754269,0.0033302515756776,1.2416999816147247,1.1155460626997218,1.106895120671268
2016-07-28,0.0011542279064978,-0.0018498883623013,-0.0028940934092404,1,bull,bull,-4.741860102183996e-05,0.0011542279064978,0.00014857252116415992,1.2418844778167164,1.1154931663201992,1.1081734675189936
2016-07-29,0.001613308809477,0.0082998733370648,0.0102868119429041,1,bull,bull,0.00428793462051212,0.001613308809477,0.0038179720283372702,1.2466350209651915,1.1202865977027097,1.109962736470164
2016-08-01,-0.0008294815897585,-0.0109015194922061,0.0018590671194806,1,bull,bull,-0.00485829675073754,-0.0008294815897585,-0.00257503429932411,1.2434290225769025,1.1148571126693056,1.1090424245586055
2016-08-02,-0.0064281020401441,-0.0103561008806105,0.0080928649297159,1,bull,bull,-0.007999301576330659,-0.0064281020401441,-0.005761605111251379,1.2362854744780443,1.1059746086896225,1.1019362507610386
2016-08-03,0.0029188967860242,0.0005780524119071,-0.0047707875986328,1,bull,bull,0.00198255903637736,0.0029188967860242,0.0016817594727350795,1.2383663585685685,1.1081694436200893,1.1051573877379777
2016-08-04,0.0010633717944789,0.0074858893606473,0.0016954476164976,1,bull,bull,0.00363237882094626,0.0010633717944789,0.00241108288991445,1.2413557649122038,1.1122020543881745,1.106333205987742
2016-08-05,0.0081453208799979,-0.010451823524932,-0.0180254440105115,1,bull,bull,0.0007064631180259398,0.0081453208799979,0.00180881550996098,1.2436031804404286,1.1129880617293002,1.1153814453307909
2016-08-08,-0.0005955619601881,0.0018814790445868,-0.0008627837547004,1,bull,bull,0.00039525444172186004,-0.0005955619601881,-0.00012687593868434996,1.2434454071285894,1.113428062154615,1.114717364341169
2016-08-09,0.0005955619601882,0.0097890223502384,0.0040720231674314,1,bull,bull,0.0042729461162082805,0.0005955619601882,0.0027819001589225604,1.246909364061509,1.1181958592843617,1.1153814453307909
2016-08-10,-0.0024779903942093,0.0038594276252581,0.0046779945123296,1,bull,bull,5.6976813577660134e-05,-0.0024779903942093,-0.0004949082996619297,1.2462924109485096,1.1182595723364457,1.1126209624609467
2016-08-11,0.0046301661854243,-0.0089579166374205,-0.0069469069486847,1,bull,bull,-0.00080506694371362,0.0046301661854243,0.0007548423074444396,1.247233520337646,1.1173596608133811,1.1177845272752331
2016-08-12,-0.0008693327940438,0.0083872217221264,-0.0021170403750345,1,bull,bull,0.0028332890124242805,-0.0008693327940438,0.00085720735109117,1.2483031164471352,1.1205299527191013,1.116813222783593
2016-08-15,0.0028796660218696,-0.0094674920704639,0.0034476982567927,1,bull,bull,-0.0020591972150638,0.0028796660218696,0.00046703762689520963,1.2488862571360086,1.1182249346189888,1.1200339068956997
2016-08-16,-0.00517148512397,-0.0026702546724408,0.0049159701734447,1,bull,bull,-0.00417099294335832,-0.00517148512397,-0.0036624935039226898,1.2443205853074215,1.113570539779399,1.1142566196611081
2016-08-17,0.0018797488782064,0.0059798931933928,0.0002334807899026,1,bull,bull,0.00351980660428096,0.0018797488782064,0.0025351509324133,1.2474791277987958,1.1174969988541852,1.1163531121142967
2016-08-18,0.0022413788723773,0.0015787955283539,0.0047358545787291,1,bull,bull,0.00197634553476794,0.0022413788723773,0.0023583097742078,1.2504245417531554,1.1197077429354976,1.1188580886459352
2016-08-19,-0.0014632926089381,-0.0052489232382899,-0.0088688879255201,1,bull,bull,-0.00297754486067882,-0.0014632926089381,-0.00296097826646666,1.2467275379362341,1.1163787215148975,1.117222069153908
2016-08-22,-4.5805484383826905e-05,0.008399194548103,-0.0014858453674488,1,bull,bull,0.0033321945286109034,-4.5805484383826905e-05,0.001499190533807041,1.2485980218148696,1.1201049173394328,1.1171708954278938
2016-08-23,0.0020113554292619,0.0010715566807862,-0.0001565049936259,1,bull,bull,0.00163543592987162,0.0020113554292619,0.0016066096372779801,1.250605643730324,1.121938275928097,1.119420184475394
2016-08-24,-0.0051281331683555,-0.0023589283495434,-0.0111768641429981,1,bull,bull,-0.00402045124083066,-0.0051281331683555,-0.0051791653020573395,1.244145294423139,1.1174366331758228,1.1136943426857158
2016-08-25,-0.0006884225373516,-0.0038008539016763,-0.0008709901258544,1,bull,bull,-0.0019333950830814801,-0.0006884225373516,-0.0013291655690668201,1.2424927178521123,1.1152782738365845,1.1129279142440653
2016-08-26,-0.001885376464523,-0.0058374787790304,-0.0014269885139346,1,bull,bull,-0.0034662173903259597,-0.001885376464523,-0.00262995813236564,1.239229307222052,1.1114191690007253,1.1108316029368095
2016-08-29,0.0049126170954511,0.0132820847368712,0.0019813756745935,1,bull,bull,0.008260404152019141,0.0049126170954511,0.00629338648164936,1.247052848654686,1.1206379635837422,1.1163021195342147
2016-08-30,-0.0016502189906997,-0.0038583943558055,-0.0101063547755883,1,bull,bull,-0.00253348913674202,-0.0016502189906997,-0.0029374676422097203,1.2433950462319443,1.1178024328865614,1.1144614957110972
2016-08-31,-0.0028482800650853,0.0014307252010346,-0.002001521843829,1,bull,bull,-0.00113667795863734,-0.0028482800650853,-0.00190780318973569,1.2410251545588984,1.1165325733463884,1.1112917136061053
2016-09-01,4.612930697563065e-05,0.0011022619065955,0.0040788806649297,1,bull,bull,0.0004685823468235784,4.612930697563065e-05,0.0006606309626950115,1.2418452850734614,1.1170558833972628,1.111342977905086
2016-09-02,0.0044980486152706,-0.0081893779356567,0.0101644548285072,1,bull,bull,-0.0005769220051003205,0.0044980486152706,0.0025272039264088,1.2449876503804014,1.116411615141341,1.116353112114296
2016-09-06,0.0030177237787465,0.0072589617665488,0.0167663514307978,1,bull,bull,0.00471421897386742,0.0030177237787465,0.00524083414151209,1.251529551700669,1.1216870489651616,1.1197270456855464
2016-09-07,-9.124631552815897e-05,-0.0007165766152782,-0.0034244132039321,1,bull,bull,-0.00034137843542817543,-9.124631552815897e-05,-0.0005496290643185613,1.2508418636881724,1.1213041945481848,1.1196248793794508
2016-09-08,-0.0022858139478381,-0.0126203205895292,-0.0053154813886147,1,bull,bull,-0.00641961660451454,-0.0022858139478381,-0.00465568202025398,1.2450318769331215,1.1141289074602159,1.117068547975865
2016-09-09,-0.0242257764496844,-0.0166115223660004,-0.0066053267601927,0,neutral,bull,-0.021180074816210797,-0.0242257764496844,-0.020940880663998428,1.2192309033772397,1.090779715516912,1.0903318611603363
2016-09-12,0.0142450981623228,0.0005161282710409,-0.0012631537514554,1,bull,neutral,0.00875351020581004,0.0142450981623228,0.0070247568121825895,1.2278258573574041,1.1003697790126956,1.1059748993326752
2016-09-13,-0.0144793806732081,-0.0114222233779354,-0.0066576797399884,1,bull,bull,-0.01325651775509902,-0.0144793806732081,-0.013085779120831588,1.2118634673237734,1.085878968554678,1.090076445395097
2016-09-14,-0.0003756311811396,0.0014899735708081,0.0034136523813896,1,bull,bull,0.00037061071963948006,-0.0003756311811396,0.0003764181255028601,1.2123197205641163,1.0862814815238588,1.0896670555869832
2016-09-15,0.0099434837288952,-0.0043291072730332,-0.0064400743254956,1,bull,bull,0.004234447328123839,0.0099434837288952,0.005450609723070441,1.2189456434762163,1.0908910358106554,1.1005561904720487
2016-09-16,-0.003873249403357,0.0080472977448241,-0.0024757844184704,1,bull,bull,0.0008949694559154402,-0.003873249403357,-0.00134939347523212,1.2173019154456035,1.091867786983475,1.096301706521488
2016-09-19,0.0001876878122762,-0.0032706380610542,0.0020768610315465,1,bull,bull,-0.0011956425370559603,0.0001876878122762,-0.0003150600404628501,1.2169184526649393,1.090563083547409,1.0965074883011414
2016-09-20,4.666865704523218e-05,0.0034929993705578,0.0009571124160199,1,bull,bull,0.0014252009424502593,4.666865704523218e-05,0.0008269791756452125,1.2179252351204364,1.0921184631828698,1.096558662027156
2016-09-21,0.0111828827759786,0.0080547604380744,0.0144832115626447,1,bull,bull,0.009931633840816922,0.0111828827759786,0.010887291187064368,1.2312575867027113,1.1030190244615776,1.1088901714020918
2016-09-22,0.0062815957518171,0.0079175111787041,0.002354443530493,1,bull,bull,0.0069359619225719,0.0062815957518171,0.00621606361506209,1.2389349991092442,1.110696115644017,1.1158776946136788
2016-09-23,-0.005494112585979,-0.0009497249755512,0.0006269244831308,1,bull,bull,-0.0036763575418078806,-0.005494112585979,-0.0039731313569824605,1.2340223134502828,1.1066202962778413,1.1097637476629898
2016-09-26,-0.0081352951347157,0.006338905911672,-0.0007836871273146,1,bull,bull,-0.002345614716160619,-0.0081352951347157,-0.00450529412469805,1.2284751850769977,1.1040276333086132,1.100772116423939
2016-09-27,0.0061888516800118,0.0073080577104078,-0.0073179717062785,1,bull,bull,0.0066365340921702,0.0061888516800118,0.00506201054746197,1.2347095052059571,1.1113789168763863,1.1076057561656176
2016-09-28,0.0049510567785043,-0.002165588549454,-0.0031640709801869,1,bull,bull,0.0021043986473209798,0.0049510567785043,0.00271621493704352,1.2380678004680419,1.1137201637600933,1.113103172934043
2016-09-29,-0.0090884373514645,0.0025262153641372,-0.0011891200048343,1,bull,bull,-0.00444257626522382,-0.0090884373514645,-0.005975575073681139,1.230691693568815,1.1087833511972378,1.1030326365192726
2016-09-30,0.0075177440359966,-0.00897782262603,-0.0034166360099868,1,bull,bull,0.0009195173711859595,0.0075177440359966,0.0031251926989929396,1.234543858507853,1.1098033656381745,1.11135620155818
2016-10-03,-0.0024068315436411,-0.0033054986575832,-0.0025502061636871,1,bull,bull,-0.0027662983892179404,-0.0024068315436411,-0.0026009024284341198,1.2313371024258188,1.1067375607960244,1.1086845707683712
2016-10-04,-0.0051109124923553,-0.011763526967757,-0.0353278725861044,1,bull,bull,-0.00777195828251598,-0.0051109124923553,-0.00946313139681055,1.2197397577758162,1.0981693815385378,1.1030326365192729
2016-10-05,0.0044152905916717,-0.0046705895114155,-0.0015718922897908,1,bull,bull,0.0007809385504368195,0.0044152905916717,0.0019993962829080096,1.2221809405462705,1.0990273192982236,1.107913613678401
2016-10-06,0.0006956219006836,-0.0055885341306066,-0.0093162802067479,1,bull,bull,-0.00181804051183248,0.0006956219006836,-0.0015623995163175902,1.2202728965875302,1.0970310582996614,1.1086845707683712
2016-10-07,-0.0034354117680259,0.0006726183252094,0.0006682890904551,1,bull,bull,-0.0017921997307317802,-0.0034354117680259,-0.0022034356635307396,1.2175870638844033,1.0950667203011728,1.1048823176390299
2016-10-10,0.0051947790750608,-0.0059168741637023,0.0035015108361355,1,bull,bull,0.0007501177795555597,0.0051947790750608,0.0028031216034156495,1.221004896549542,1.095888457479173,1.110636871059056
2016-10-11,-0.0127099900471507,-0.0022553622265673,-0.0050894990613914,1,bull,bull,-0.00852813891891734,-0.0127099900471507,-0.009857015384458089,1.2090285549604405,1.0865823069487168,1.096610016899103
2016-10-12,0.0013111393779455,0.0009783690080523,0.0015879882252557,1,bull,bull,0.00117803122998822,0.0013111393779455,0.0012722701886978798,1.2105677448733014,1.0878630890928196,1.0980487684703175
2016-10-13,-0.0032804567044971,0.0037529558252869,0.0024189937106391,1,bull,bull,-0.00046709169258349966,-0.0032804567044971,-0.0013038291570266797,1.2089903998686369,1.0873550759348352,1.0944525688395292
2016-10-14,0.0005157704325378,-0.0141106462930717,-0.0055975597982837,1,bull,bull,-0.005334796257706,0.0005157704325378,-0.0030208459356662505,1.2053437369095614,1.0815697037568552,1.0950172007120473
2016-10-17,-0.0034779502370885,0.0063632904525055,0.0026773752071126,1,bull,bull,0.00045854603874910006,-0.0034779502370885,-0.00089416955474959,1.2042664369531986,1.0820657669853662,1.0912154004475383
2016-10-18,0.0062426365090477,0.0032418543502891,0.0061641000546337,1,bull,bull,0.00504232364554426,0.0062426365090477,0.005634626431854579,1.2110711815430624,1.0875356717138778,1.0980487684703175
2016-10-19,0.0026636963525857,0.0008266881907536,0.0057136117418733,1,bull,bull,0.0019288930878528599,0.0026636963525857,0.0026012862591480402,1.2142256253934203,1.0896354362134177,1.1009775359117273
2016-10-20,-0.0018685236125174,0.0010528542684717,-0.0030597728971403,1,bull,bull,-0.00069997246012176,-0.0018685236125174,-0.0014033729647818698,1.2125228091002411,1.0888729882938994,1.0989222541582493
2016-10-21,0.000467540703262,0.0015016300287312,0.0007451585177257,1,bull,bull,0.00088117643344968,0.000467540703262,0.0007021203498022101,1.2133744449795645,1.0898329003740435,1.099436165169585
2016-10-24,0.0042437517194032,-0.0043606417758874,-0.0022370801255005,1,bull,bull,0.0008019943212869598,0.0042437517194032,0.0018747898358547096,1.2156514007959813,1.0907072907524873,1.1041118134138914
2016-10-25,-0.0033562401617055,0.0026339024330218,0.0075197946939098,1,bull,bull,-0.00096018312381458,-0.0033562401617055,-0.0010706081571985097,1.214350610932346,1.0896605146476834,1.1004123606014107
2016-10-26,-0.0020099272173089,-0.0067857815593925,-0.0056138205649168,1,bull,bull,-0.00392026895414234,-0.0020099272173089,-0.00332548742048641,1.2103190104853263,1.0853971146590362,1.0982028330861588
2016-10-27,-0.0026705180963113,-0.0109540507410058,0.0018196962666161,1,bull,bull,-0.0059839311541891,-0.0026705180963113,-0.0038782031889574597,1.2056342375616125,1.0789215669884007,1.0952739750717828
2016-10-28,-0.0029594573751074,-0.0022206191579268,0.0046992929177695,1,bull,bull,-0.00266392208823516,-0.0029594573751074,-0.0020458147023835905,1.2031702545983858,1.0760512288706248,1.09203735011759
2016-10-31,4.710849235939255e-05,0.0061136912371295,0.0029566431199742,1,bull,bull,0.002473741590267436,4.710849235939255e-05,0.001551378504074895,1.2050382756973421,1.0787163966578388,1.0920887955625034
2016-11-01,-0.0072718730694696,7.613733827255296e-05,0.0064577074605579,1,bull,bull,-0.004332668906372739,-0.0072718730694696,-0.00442931293491842,1.1997125873528307,1.074052785903346,1.0841760694991722
2016-11-02,-0.0060368002702186,0.0043421275713659,0.0073872643657927,1,bull,bull,-0.0018852291335847997,-0.0060368002702186,-0.00261860823830057,1.196575119780042,1.0720298577410452,1.077650830708075
2016-11-03,-0.004587604720704,-0.0077058511686678,0.0053239107408226,1,bull,bull,-0.00583490329988952,-0.004587604720704,-0.0042201024641441,1.1915360902574261,1.065792880960115,1.072718317531067
2016-11-04,-0.0011019526897006,0.0089204741483571,0.0007237632468994,1,bull,bull,0.0029070180455224802,-0.0011019526897006,0.00108510427157094,1.192829732900341,1.0688956678415094,1.0715368837573862
2016-11-07,0.021816965250097,-0.0085377814520002,-0.018171976119521,1,bull,bull,0.00967506656925812,0.021816965250097,0.011747121772715759,1.2069246744387232,1.0792874943278767,1.0951714464738216
2016-11-08,0.0044940079714007,-0.0040660412348581,-0.0041839524041187,1,bull,bull,0.0010699882888971798,0.0044940079714007,0.0019142020925969998,1.2092371847760852,1.0804429373521764,1.1001042313697287
2016-11-09,0.010546398592632,-0.0433587626546443,-0.0006579098268444,1,bull,bull,-0.011015665906278518,0.010546398592632,-0.0013550644987709005,1.2075997000956427,1.0686064519987666,1.1117677651174875
2016-11-10,0.0024920794948507,-0.0148806904995025,-0.0150017116736069,1,bull,bull,-0.004457028502890581,0.0024920794948507,-0.002731853620865701,1.204305216554676,1.0638542408210985,1.1145418339322912
2016-11-11,-0.0023075725768453,-0.0056381433791463,-0.0223779787179158,1,bull,bull,-0.0036398008977657,-0.0023075725768453,-0.004980727351412551,1.1983218138414131,1.059989061708673,1.1119729128863765
2016-11-14,0.0007852194812516,-0.0059995816901617,-0.0084902346775273,1,bull,bull,-0.0019287009873137201,0.0007852194812516,-0.00149928616890895,1.1965265326764236,1.0579466300119633,1.1128463985743078
2016-11-15,0.0077724374905521,0.0049341530867105,0.0086610507684275,1,bull,bull,0.006637123729015461,0.0077724374905521,0.00729364193757132,1.2052854722297668,1.064991706353617,1.1215296288627772
2016-11-16,-0.0018800456269905,0.0089825186110093,-0.0029929143246395,1,bull,bull,0.0024649800682094206,-0.0018800456269905,0.0001811803508445604,1.2055038660582311,1.0676201278550077,1.1194230828103184
2016-11-17,0.0051273936050982,-0.0148241462443726,-0.0051515395758409,1,bull,bull,-0.002853222334690121,0.0051273936050982,0.0001091923171101292,1.2056355050055012,1.0645783118135683,1.125177545657378
2016-11-18,-0.0022399903894115,-0.00289155562814,-0.0088189802456062,1,bull,bull,-0.0025006164849028997,-0.0022399903894115,-0.00302820242277667,1.2019901189174351,1.0619195354130877,1.1226599794834105
2016-11-21,0.0075230889536404,0.0024791921551257,0.0037273072140238,1,bull,bull,0.0055055302342345205,0.0075230889536404,0.0061347314199758,1.209386670196849,1.0677820889462448,1.131137699711125
2016-11-22,0.0019516218982086,-0.0003297747653952,-0.0003461484549271,1,bull,bull,0.00103906323276708,0.0019516218982086,0.00126556553017427,1.2109181971987784,1.0688921586719207,1.1333474083723099
2016-11-23,0.0005436029358992,-0.0038887078051034,-0.0200190339138755,1,bull,bull,-0.0012293213605018402,0.0005436029358992,-0.0023991228972787904,1.2080165377357548,1.0675789540498184,1.1339636668356743
2016-11-25,0.0037087216103245,0.0014911762490758,-0.0056672372341616,1,bull,bull,0.00282170346582502,0.0037087216103245,0.0023276166536261495,1.2108316120828513,1.0705955993221663,1.138177030659491
2016-11-28,-0.0047061125023478,0.0073388614546241,0.0105120213801008,1,bull,bull,0.00011187708044096013,-0.0047061125023478,-0.0007753043227085596,1.2098932129194009,1.070715381132446,1.1328332256420748
2016-11-29,0.0019483047402436,0.0041821835782703,-0.0046682289330248,1,bull,bull,0.00284185627545428,0.0019483047402436,0.0017334271405220999,1.211992293427766,1.0737625280836183,1.1350424814384277
2016-11-30,-0.0024018187800214,-0.0163331015465616,-0.0135100860823796,1,bull,bull,-0.00797433188663748,-0.0024018187800214,-0.00629890206356526,1.2043820658707387,1.0652340390122332,1.1323195863496383
2016-12-01,-0.0036825810071048,-0.0106148155692011,-0.0018809543242076,1,bull,bull,-0.006455474831943321,-0.0036825810071048,-0.00488886525123434,1.1985083737831883,1.0583795956304698,1.1281573962518356
2016-12-02,0.0005010070812451,0.0073008659655335,0.0053648060832919,1,bull,bull,0.0032209506349604603,0.0005010070812451,0.00234735875830746,1.2013250074428121,1.0617940800519576,1.128722752708085
2016-12-05,0.0059908328866427,-0.0010875515337868,-0.0053648060832917,1,bull,bull,0.0031594791184708995,0.0059908328866427,0.00343959210556336,1.2054641899235032,1.0651541014396402,1.1355050375778166
2016-12-06,0.0031623621080858,-0.0007537809178073,-0.0009866853717861,1,bull,bull,0.0015959048977285599,0.0031623621080858,0.00196422875491999,1.2078343243294172,1.0668553432359447,1.1391015995004705
2016-12-07,0.0129959675271033,0.0085080043260455,0.0035832836159677,1,bull,bull,0.01120078224668018,0.0129959675271033,0.011157106495778179,1.2213857171074314,1.07887213070132,1.154001939348355
2016-12-08,0.0024457690609304,-0.0118644679218094,-0.002327683543849,1,bull,bull,-0.0032783257321655204,0.0024457690609304,-0.0008936235960955002,1.2202947455422577,1.0753410276490454,1.1568278158999377
2016-12-09,0.0060221534833182,-0.0125169763477447,-0.0105420462054413,1,bull,bull,-0.0013934984491069608,0.0060221534833182,0.000657907548229669,1.2210978508219594,1.073843585178951,1.163815429684491
2016-12-12,-0.0011482541586404,0.0018710112600544,0.0037971130210449,1,bull,bull,5.945200883752e-05,-0.0011482541586404,-4.986435693290993e-05,1.2210369630809528,1.073907429235077,1.1624798407220025
2016-12-13,0.0066519816319728,0.0035611001782017,-0.0033443584495009,1,bull,bull,0.00541562905046436,0.0066519816319728,0.00503417133307121,1.2271993706504551,1.0797390903098394,1.170238411596526
2016-12-14,-0.008288726418361,-0.0112359064717346,-0.0147758537030279,1,bull,bull,-0.009467598439710439,-0.008288726418361,-0.00952687515750241,1.215563510155115,1.0695647932605643,1.1605787141573318
2016-12-15,0.0041085343600769,0.005037207541672,-0.0137857159011079,1,bull,bull,0.00448000363271494,0.0041085343600769,0.0025048439702774396,1.2186121236405913,1.0743671967802124,1.165356800426633
2016-12-16,-0.0019574584939928,-0.0023018182967643,0.0065927785650656,1,bull,bull,-0.0020952024151014,-0.0019574584939928,-0.0011713067486412597,1.2171855906531481,1.0721185365565893,1.1630778940191209
2016-12-19,0.0021750542682709,0.0106988048068087,0.0049851773077869,1,bull,bull,0.00558455448368602,0.0021750542682709,0.00416081667993006,1.222260627588723,1.0781225903154774,1.1656104047325442
2016-12-20,0.0038501320892784,-0.0049956343575054,-0.0073943902174649,1,bull,bull,0.0003118255105648798,0.0038501320892784,0.0009565265692473096,1.2234303116813297,1.078458828863808,1.1701068090763511
2016-12-21,-0.002786692458425,0.0044046782894976,0.0005564603998491,1,bull,bull,8.985584074403994e-05,-0.002786692458425,-0.0010141030230130699,1.2221902561820963,1.078555739042491,1.1668506203614166
2016-12-22,-0.0017287321822,-0.0017896897592406,-0.0024136861188265,1,bull,bull,-0.00175311521301624,-0.0017287321822,-0.00180941909127077,1.2199808013171147,1.0766665630237504,1.1648351907131533
2016-12-23,0.0014628424037849,0.0020350438644126,0.003155199096609,1,bull,bull,0.00169172298803598,0.0014628424037849,0.00174651836519285,1.2221133819453252,1.0784895261384055,1.1665404079515074
2016-12-27,0.0024782216520726,-0.0032241156312865,0.0058201213728203,1,bull,bull,0.0001972867387289598,0.0024782216520726,0.0016719441674755498,1.224158396384859,1.0787023188096665,1.1694349388116188
2016-12-28,-0.0082990525916116,0.0072818211311961,0.0027596655752012,1,bull,bull,-0.00206670310248852,-0.0082990525916116,-0.004077006030368779,1.2191776553753826,1.07647526350447,1.1597698975674071
2016-12-29,-0.000222597332188,0.0035369352199485,0.0130506100063358,1,bull,bull,0.0012812156886666001,-0.000222597332188,0.0018566299120916802,1.2214433196777374,1.0778553444023973,1.159511764613176
2016-12-30,-0.0036616821314912,0.00151243338274,-0.0061846518231216,1,bull,bull,-0.0015920359257987201,-0.0036616821314912,-0.002879155997808,1.2179316515639032,1.0761407252011312,1.1552737649424996
2017-01-03,0.0076208042074637,0.0042717393057127,0.0078153851382457,1,bull,bull,0.0062811782467633,0.0076208042074637,0.0069704493201917,1.2264508392058713,1.0829214300291918,1.164111512711642
2017-01-04,0.0059316067662857,0.0038376113198508,0.0035241475629946,1,bull,bull,0.005094008587711739,0.0059316067662857,0.0052720617566696095,1.2329338381410189,1.088451915304147,1.1710370840142132
2017-01-05,-0.0007947183336912,0.0155326687978062,0.0153959468030907,1,bull,bull,0.00573623651890776,-0.0007947183336912,0.004089825606286471,1.237986648035694,1.094713474653091,1.170106809076351
2017-01-06,0.0035711536517554,-0.0092245675358648,-0.007399862806678,1,bull,bull,-0.00154713482329268,0.0035711536517554,-8.509223161198018e-05,1.2378813094709171,1.0930211148069264,1.1742929104372821
2017-01-09,-0.0033061515640097,0.007993578615952,0.0081989424309123,1,bull,bull,0.0012137405079749807,-0.0033061515640097,0.00010430387147484035,1.2380104320177951,1.0943485642366493,1.170416930913294
2017-01-10,0.0,-0.0006565598343034,0.0042512096404077,1,bull,bull,-0.00026262393372136,0.0,0.00029380899718008997,1.2383742240613955,1.094061199847882,1.170416930913294
2017-01-11,0.002821890632416,0.0033618907645884,0.0030884513564589,1,bull,bull,0.00303789068528496,0.002821890632416,0.0029565467312547703,1.2420409530825076,1.0973898917170635,1.173724383927209
2017-01-12,-0.0025129391974254,-0.0022127220586014,0.00360585813951,1,bull,bull,-0.0023928523418958,-0.0025129391974254,-0.0018410160359670596,1.2397564393290317,1.0947671389262081,1.1707785887681166
2017-01-13,0.0022927570782181,-0.0047697114315335,0.0026301559853731,1,bull,bull,-0.0005322303256825403,0.0022927570782181,0.0009140032669832798,1.2408900987701366,1.0941846256846677,1.1734659792540787
2017-01-17,-0.0035292908513519,0.0104143696371351,0.0142573866608842,1,bull,bull,0.0020481733440429,-0.0035292908513519,0.0010381089975691103,1.2421789468132933,1.0964280020960901,1.169331776202893
2017-01-18,0.002207410938955,-0.0128904586219212,-0.0084951596395613,1,bull,bull,-0.0038317368853954805,0.002207410938955,-0.0018824200310718704,1.2398428437350835,1.0922348171993292,1.171915822934196
2017-01-19,-0.0037117504704935,-0.0068824328176763,-0.0008709816243124,1,bull,bull,-0.00498002340936662,-0.0037117504704935,-0.00406181005531195,1.2348170514220211,1.0868089838433859,1.1675740266440287
2017-01-20,0.0036676190542394,-0.0019993391154999,0.0024367465635149,1,bull,bull,0.0014008357863436799,0.0036676190542394,0.00241114017121909,1.2377979606696778,1.0883324916038326,1.1718641057703836
2017-01-23,-0.002605502015542,0.0099555362161697,0.0064113705241066,1,bull,bull,0.0024189132771426803,-0.002605502015542,0.0008083928847652003,1.2387989922927662,1.0909682600802126,1.1688147857106996
2017-01-24,0.0063910853418042,-0.0068753398427267,-0.0045010400404046,1,bull,bull,0.0010845152679918395,0.0063910853418042,0.0026485877666771397,1.2420844090858838,1.0921520736310684,1.1763087023774117
2017-01-25,0.0086183650374373,-0.0126303370910361,-0.0082756425384433,1,bull,bull,0.000118884186047938,0.0086183650374373,0.002679223854154559,1.2454166932378468,1.0922819209596266,1.1864903718219508
2017-01-26,-0.0010459039238226,0.0033617813547095,-0.0093154514051691,1,bull,bull,0.0007171701875902402,-0.0010459039238226,-0.00099132161625083,1.24418269649348,1.0930655539553067,1.1852500656201121
2017-01-27,-0.0015712159887466,0.0036008037562588,0.0020286289430197,1,bull,bull,0.0004975919092555603,-0.0015712159887466,-0.00017682754656888982,1.2439627101701698,1.0936095898739513,1.183389244025488
