Date,SPY,TLT,GLD,Regime
2015-09-25,-0.0002596443633737,-0.0086838453471714,-0.0061734224143143,1
2015-09-28,-0.0254173802653253,0.0169691429203811,-0.0127390204329573,0
2015-09-29,0.0005850420525797,0.0028271360553474,-0.0040665010650434,1
2015-09-30,0.0184860331325895,-0.0034745447654255,-0.0104264836372973,1
2015-10-01,0.0026056866918503,0.0042572429625632,-0.0012172598628681,1
2015-10-02,0.01482762565759,0.0060398367527422,0.0209538029225267,1
2015-10-05,0.0176384614554164,-0.0136606681043757,-0.0020205850578978,1
2015-10-06,-0.0034322749017607,0.0043041311994508,0.0099713032271164,1
2015-10-07,0.0081569272015169,-0.0033280584794643,-0.0014574940081348,1
2015-10-08,0.0089864710044864,-0.0084098634883908,-0.0051178832963479,1
2015-10-09,0.0005960456281087,0.0026205033804526,0.0157269123915424,1
2015-10-12,0.0009432661172295,0.0075765832095345,0.0039607110144831,1
2015-10-13,-0.0063216788939349,0.0017028147404187,0.0049290152780912,1
2015-10-14,-0.0048060709985686,0.0087126727066948,0.0172822749923714,1
2015-10-15,0.0152383585051143,-0.0049113793748269,-0.0045794588755316,1
2015-10-16,0.0045359383745317,0.0003224123260693,-0.0070866011523385,1
2015-10-19,0.000492080359317,-0.0027473799897268,-0.0041869129999152,1
2015-10-20,-0.0012792391309366,-0.0061683540648223,0.0063182120205528,1
2015-10-21,-0.0062229655616086,0.0098836216671694,-0.0089103322306711,1
2015-10-22,0.0167526779552543,0.0016915325285979,-0.0003580781927905,1
2015-10-23,0.0109018184658604,-0.0085672253005781,-0.0017026075113336,1
2015-10-26,-0.0024605206525903,0.0066337091356294,-0.0006279971024889,1
2015-10-27,-0.0019342413800166,0.0024964867861965,0.002241047948969,1
2015-10-28,0.011310341647429,-0.0040296135403379,-0.0080914001608609,1
2015-10-29,-0.0005743026867405,-0.0160364890488644,-0.0096145643907691,1
2015-10-30,-0.0043190280410893,0.0075211147867106,-0.0038352540915993,1
2015-11-02,0.0117612421999889,-0.0046064501821916,-0.0065171345988015,1
2015-11-03,0.0028951194409164,-0.008233732931828,-0.0149373560224424,1
2015-11-04,-0.0030377244512162,0.0011568281791348,-0.009485885776108,1
2015-11-05,-0.0009988905806169,-0.0026459146721541,-0.0031189650547963,1
2015-11-06,-0.000523181879945,-0.0147640585089825,-0.0146851206881709,1
2015-11-09,-0.0093758483448331,-0.0056464762678323,0.002877729101132,1
2015-11-10,0.0023043621991369,0.0029531999650972,-0.0021095148178785,1
2015-11-11,-0.0039395124571846,-0.0021085620086388,-0.0033652112958739,1
2015-11-12,-0.0140583904494484,0.004801838311374,0.0001925716785324,1
2015-11-13,-0.0112913996179784,0.0056976140996009,-0.0027964043204797,1
2015-11-16,0.0150924364747281,-0.0009198771707332,0.0014474024653423,1
2015-11-17,-0.0007298676640588,0.0016713963365868,-0.0132979661806881,1
2015-11-18,0.0157415579493349,0.0020856530562496,0.0008790738346113,1
2015-11-19,-0.0008627452801704,0.0066431479215529,0.0109714898807343,1
2015-11-20,0.003637449087033,-0.0030668098478301,-0.0045487737236643,1
2015-11-23,-0.0011472167138486,0.00306680984783,-0.0080837470428331,1
2015-11-24,0.0013387073555223,-8.26309263229653e-05,0.0066277073993576,1
2015-11-25,-0.0001434855004685,0.0023146698642024,-0.0046738483658019,1
2015-11-27,0.0011457612091373,-0.0009912755703416,-0.0118797635889466,1
2015-11-30,-0.004160011964939,0.0039603561360976,0.0065954678715973,1
2015-12-01,0.0094902918749943,0.0134166607861135,0.0035259646298247,1
2015-12-02,-0.0102574306813901,0.0003254815149871,-0.0156676243137874,2
2015-12-03,-0.014101966237267,-0.0275593424676845,0.0105706064103595,2
2015-12-04,0.0193153952609879,0.0087459271188812,0.0219660354882818,2
2015-12-07,-0.0060770885842448,0.0096562552627392,-0.0130632125964204,2
2015-12-08,-0.0067422015252,0.0004925927873875,0.001654403311408,2
2015-12-09,-0.0078100695692656,-0.0010672948830363,-0.0019466324270582,2
2015-12-10,0.0025780096036089,0.0013140653056609,-0.000877200083734,2
2015-12-11,-0.0195713404863552,0.0156353143907798,0.0054458711721541,2
2015-12-14,0.0050396066976957,-0.0130127552729042,-0.0128845089907494,2
2015-12-15,0.0104430702704213,-0.0059112896709246,-0.0026560861191144,2
2015-12-16,0.0145259842266435,-0.0021432176057325,0.012043063036934,2
2015-12-17,-0.015355431113113,0.0112417983717904,-0.0221411258772135,2
2015-12-18,-0.0179755225508619,0.0055334007129933,0.0152071747467198,2
2015-12-21,0.0082151834746312,-0.000243348142802,0.0108193520642257,2
2015-12-22,0.0090331286058374,-0.0072497218713961,-0.0052488544876924,2
2015-12-23,0.012307735767369,-0.0075506934238658,-0.0029280037943664,2
2015-12-24,-0.0016520908815963,0.0057129240526559,0.007206940922791,2
2015-12-28,-0.0022877580731427,0.0029507306216515,-0.0075979949571134,2
2015-12-29,0.0106155684099081,-0.0167530442825227,-0.0006846940847352,2
2015-12-30,-0.0071131300142708,-0.0009996544450297,-0.0076613555962643,2
2015-12-31,-0.0100538164728116,0.004488724486445,0.0003943308023186,2
2016-01-04,-0.0140777646312984,0.0071894408924174,0.0139958273406263,2
2016-01-05,0.0016899119912248,-0.0040430531354049,0.0028145883185664,2
2016-01-06,-0.01269475778789,0.0133852583717605,0.0143374875989896,2
2016-01-07,-0.0242837790307709,0.0017932259337456,0.0140406761508111,2
2016-01-08,-0.011037249358225,0.0044685294937423,-0.004437539422203,2
2016-01-11,0.0009892318486489,-0.0110041064350725,-0.0089345946460183,2
2016-01-12,0.0080360666520482,0.0143222696558215,-0.0050729832368576,2
2016-01-13,-0.0252568500719173,0.0098086970457482,0.004882048039545,2
2016-01-14,0.0162836898978498,-0.009404567082581,-0.0163670217062958,2
2016-01-15,-0.0217001003815617,0.0154670122295996,0.0102367402448342,2
2016-01-19,0.0013302747045964,-0.003106356086398,-0.0009612465570264,2
2016-01-20,-0.0128976416748794,0.0104743545153477,0.0132793864375227,2
2016-01-21,0.0055863660533293,-0.0068119632860298,0.0011381497656595,2
2016-01-22,0.0203075206864319,-0.003822257098906,-0.0046557912856442,2
2016-01-25,-0.0152321298887635,0.0054104845231261,0.0102331935411024,2
2016-01-26,0.013550926662587,0.0004763892912239,0.0113419134832319,2
2016-01-27,-0.0109427371887052,-0.0002376602256986,0.0037212948296183,2
2016-01-28,0.0051956806416561,0.0014266697187349,-0.0107362419293496,2
2016-01-29,0.0240848874651513,0.0084406822137679,0.0038408969118528,2
2016-02-01,-0.0003614670276947,-0.0030663883931872,0.0102327042028561,2
2016-02-02,-0.0181864542921763,0.018382229594203,0.0003700683510889,2
2016-02-03,0.0059768977173333,-0.0083277792124019,0.0106746544277751,2
2016-02-04,0.0015671893791065,0.0048339369893058,0.0120099678185875,2
2016-02-05,-0.0192341375867688,0.0011659201964657,0.015703135766193,2
2016-02-08,-0.0135523498296579,0.0212914262383064,0.0133541858625158,2
2016-02-09,5.377294178714968e-05,0.0010639220815957,-0.0021986728524322,2
2016-02-10,-0.0008631297684991,0.0087740813220111,0.007717958411726,2
2016-02-11,-0.0130933409681816,0.0069789043328204,0.0394021382372739,2
2016-02-12,0.0204072173122424,-0.0167408544703517,-0.0058967145308166,2
2016-02-16,0.0167373650711435,-0.010626895536118,-0.0308007362453961,2
2016-02-17,0.0162026493361211,-0.006167557687522,0.0061672874207764,0
2016-02-18,-0.0041045339168154,0.0122212877231953,0.0240418604332029,1
2016-02-19,-0.000468112959673,0.0008393627648956,-0.0060202757503804,1
2016-02-22,0.0143750918565265,-0.0005339632131993,-0.0179350409170575,1
2016-02-23,-0.0127100093998776,0.004039290783329,0.014868593832169,1
2016-02-24,0.0045652420260489,-0.0019795705956126,0.0033215495905065,1
2016-02-25,0.0120390346698561,0.0035756444744208,0.002632341860518,1
2016-02-26,-0.0023038539947629,-0.0096913379447617,-0.0068927436472603,1
2016-02-29,-0.007873433350087,0.0043618778489189,0.0129800234192825,1
2016-03-01,0.0232345299609507,-0.0177659922680131,-0.0073601513358005,0
2016-03-02,0.0044826696131379,0.0041182504600699,0.00769725664473,1
2016-03-03,0.003912023974795,0.0036379897717547,0.0171258771555553,1
2016-03-04,0.0032479531832009,-0.006433728956806,-0.0015750194994792,1
2016-03-07,0.0007982281741269,-0.0003109010296448,0.0049652408642887,1
2016-03-08,-0.0109778614124029,0.010984952371164,-0.0046334482677505,1
2016-03-09,0.0049276628304155,-0.0060963318134062,-0.0083278294815117,1
2016-03-10,0.0008017120971031,-0.0041112831931361,0.0159286440154625,1
2016-03-11,0.0160086189572059,-0.0101554349548765,-0.017351282566946,1
2016-03-14,-0.0012833619390567,0.0031360188254776,-0.0129806346733888,1
2016-03-15,-0.0016304507946922,0.0009390898693427,0.0007632306454701,1
2016-03-16,0.0057702137105818,0.0029667349065963,0.022050755561495,1
2016-03-17,0.0063240081955918,0.0041234703210354,-0.0038218648773646,1
2016-03-18,0.0039218028809339,0.0020951842785183,-0.0027507557147485,1
2016-03-21,0.0014181999095393,-0.0077007691912298,-0.0070364166993144,1
2016-03-22,-0.000537977353084,-0.0002345324809605,0.0029378329691904,1
2016-03-23,-0.0066208955752302,0.0112608257855532,-0.0228900886586274,1
2016-03-24,-0.0004434640991017,0.0003865565480301,-0.0024040431975175,1
2016-03-28,0.0005908620608951,0.001311185883987,0.0023182652611009,1
2016-03-29,0.0092078144767129,0.0104304384723399,0.0183554070534013,1
2016-03-30,0.0043781736153636,-0.0105846596440466,-0.0140764103102445,1
2016-03-31,-0.0024300288493897,0.0070687736171489,0.0046008509243858,1
2016-04-01,0.0067886011809653,0.0026049628903437,-0.006053640735366,1
2016-04-04,-0.0032432932439575,0.000612224027133,-0.0066929954085696,1
2016-04-05,-0.0100379184899946,0.0108769345134279,0.0129166682072564,1
2016-04-06,0.0108617640879484,-0.0072892016337671,-0.0061381369358647,1
2016-04-07,-0.012037985425751,0.0122694108016591,0.0141798015621029,1
2016-04-08,0.0026931939659689,-0.0063431197530662,-0.0015187338768047,1
2016-04-11,-0.0023497318734646,-0.0012883996137023,0.0134196300570208,1
2016-04-12,0.0092692077603198,-0.0069262174394569,0.0001666467207152,1
2016-04-13,0.0100508504432905,0.0035067525456201,-0.0107195265659907,1
2016-04-14,4.7946498566232215e-05,-0.0048061594207143,-0.0140751522561683,1
2016-04-15,-0.0011064371073448,0.0085291267138248,0.0068927436472604,1
2016-04-18,0.0070019700512392,-0.0043319578438336,-0.0015276274565966,1
2016-04-19,0.0031495088009398,-0.0031270691919409,0.015506833308651,1
2016-04-20,0.0009523644671232,-0.0110616586119475,-0.0051142480161099,1
2016-04-21,-0.0053928555058804,-0.0059658168426448,0.0037753050369173,1
2016-04-22,0.0,-0.0025676925147539,-0.0128946946592092,1
2016-04-25,-0.001724361600758,-0.0041369841543503,0.0028799271415296,1
2016-04-26,0.0014847699946256,-0.0045478662400893,0.0039673676375149,1
2016-04-27,0.0020562663759656,0.0099308065442793,0.0028603028699199,1
2016-04-28,-0.0091169012855315,0.0041150472758421,0.0187248010933363,1
2016-04-29,-0.0054137679402099,0.0025542830836683,0.0192706264386917,1
2016-05-02,0.007917130161984,-0.0101188573974572,-0.0033213499131697,1
2016-05-03,-0.0087415079220122,0.0125167174723317,-0.0022745646099545,1
2016-05-04,-0.0055935811728195,0.0054708282401198,-0.0061182228261255,1
2016-05-05,-0.0001952149579604,0.0066626500369154,-0.0011462207767798,1
2016-05-06,0.0036522008914124,-0.0042836362365195,0.0090520545546735,1
2016-05-09,0.0008260537781939,0.0031380171259827,-0.0207528980181827,1
2016-05-10,0.0123575459242652,7.67080877074875e-05,0.0027314657084142,1
2016-05-11,-0.0093991867102764,0.0056384559282844,0.0093789199309151,1
2016-05-12,0.0002906821475017,-0.0045695449054554,-0.0078921739730868,1
2016-05-13,-0.0087523871181165,0.0096474485571744,0.004529141979827,1
2016-05-16,0.0098171261185477,-0.0086560747496261,0.0007392219670169,1
2016-05-17,-0.0093779956003379,0.0016767680583874,0.0034423291232427,1
2016-05-18,0.0002931970270675,-0.0143381815785288,-0.0174979930736541,1
2016-05-19,-0.0034713720089163,0.0043153256211686,-0.0019168712488535,1
2016-05-20,0.0062980956723603,0.0007690468755948,-0.0013357015166126,1
2016-05-23,-0.0013638490925097,0.0022258223304424,-0.0028442074994741,1
2016-05-24,0.012879247184462,-0.0044565350225213,-0.0174931544398073,1
2016-05-25,0.0067600239483493,-0.0037810528542295,-0.0027317729645952,1
2016-05-26,0.0002866512067084,0.0051656766211774,-0.0034252603876991,1
2016-05-27,0.0042898522321067,-0.0014618534961131,-0.0082687729142457,1
2016-05-31,-0.0019039427699206,0.002384769707222,0.003798302317157,1
2016-06-01,0.0020468359539514,0.004048969500519,-0.0010344407576528,1
2016-06-02,0.0030392837772721,0.0071815076136685,-0.0023315434917617,1
2016-06-03,-0.0029918548687506,0.0141347857889108,0.0273732643883072,1
2016-06-06,0.0050756746800933,-0.0074581022467652,0.000336424866902,1
2016-06-07,0.001560020160156,0.0024169681172045,-0.0008412423733233,1
2016-06-08,0.0032542383946883,0.0053423668562128,0.0147037078874442,1
2016-06-09,-0.0013660732567764,0.006431217486312,0.0055410815709401,1
2016-06-10,-0.0095227982921645,0.0048348588376676,0.0040330757007034,1
2016-06-13,-0.0077414687854953,0.0044420340286427,0.0073656240684884,1
2016-06-14,-0.0019691860404414,-0.0007391017830567,0.0010594292626908,1
2016-06-15,-0.0013946968410152,0.0038361041629538,0.0073849284570991,1
2016-06-16,0.002979945408729,0.0048487442985944,-0.0105666517152431,1
2016-06-17,-0.0037309967915735,-0.0062487569643438,0.0127472982689898,1
2016-06-20,0.006418707774674,-0.0107496282902203,-0.0059880246543697,1
2016-06-21,0.0028350449443903,-0.0046316696779197,-0.0194228829929208,1
2016-06-22,-0.00163261453589,0.0016451696574148,0.0004964440287161,1
2016-06-23,0.012938396593761,-0.0115035500026094,-0.0065557755937431,2
2016-06-24,-0.0365697681109872,0.0264932157317616,0.0478739123034741,2
2016-06-27,-0.0180719692137026,0.0246596694154792,0.0053823171279899,2
2016-06-28,0.0178753752406929,0.0020814168816121,-0.0107937604306491,2
2016-06-29,0.0168842391977076,-0.0077016974553643,0.004140765999889,2
